recording,sweep_number,local_sweep,current_injection,spike_count,condition,path,timestamp,ap_peak_voltage,ap_peak_time,ahp_peak,ahp_peak_time,half_voltage,half_width,ap_amplitude,ahp_amplitude,sweep_threshold,ap_threshold,first_crossing,second_crossing,ap_count
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.7216,1.5848694,0.7322000000000001,-71.321625,0.7331000000000001,-23.381561,20.999999999999886,49.93286,22.973633,-38.051536560058594,-48.347992,0.7110000000000001,0.732,49.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.7322000000000001,1.5848694,0.7322000000000001,-71.321625,0.7331000000000001,-23.323578,0.40000000000009095,49.816895,23.0896,-38.051536560058594,-48.232025,0.732,0.7324,50.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.7443000000000001,1.5848694,0.7322000000000001,-71.321625,0.7331000000000001,-24.069725,0.40000000000009095,51.30919,21.597305,-38.051536560058594,-49.72432,0.732,0.7324,51.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.7551,1.4627991,0.7551,-71.26059,0.7561,-24.170437,0.39999999999997726,51.26647,21.456917,-38.051536560058594,-49.803673,0.7441,0.7445,52.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.7675000000000001,1.4627991,0.7551,-71.26059,0.7561,-23.416655,11.999999999999886,49.758907,22.964481,-38.051536560058594,-48.29611,0.7553000000000001,0.7673,53.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.7791,1.3102112,0.7791,-71.443695,0.7801,-23.470058,0.40000000000009095,49.56054,23.193367,-38.051536560058594,-48.250328,0.7673,0.7677,54.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.7923,1.3102112,0.7791,-71.443695,0.7801,-23.528042,0.3999999999998636,49.676506,23.0774,-38.051536560058594,-48.366295,0.7789,0.7793,55.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.8053,1.0050354,0.8053,-71.29111,0.8063,-23.637903,0.40000000000009095,49.285877,23.010265,-38.051536560058594,-48.28084,0.7921,0.7925000000000001,56.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.8175,1.0050354,0.8053,-71.29111,0.8063,-23.810331,0.39999999999997726,49.630733,22.66541,-38.051536560058594,-48.625698,0.8051,0.8055,57.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.8294,0.51675415,0.8175,-71.35214,0.8185,-24.09796,23.600000000000023,49.229427,22.63947,-38.051536560058594,-48.712673,0.8177000000000001,0.8413,58.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.8415,1.615387,0.8527,-71.321625,0.8536,-23.456327,11.700000000000045,50.14343,22.793583,-38.051536560058594,-48.52804,0.8296,0.8413,59.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.8527,1.615387,0.8527,-71.321625,0.8536,-23.405207,0.39999999999997726,50.041187,22.895824,-38.051536560058594,-48.4258,0.8413,0.8417,60.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.866,1.615387,0.8527,-71.321625,0.8536,-22.628536,0.39999999999997726,48.487846,24.449165,-38.051536560058594,-46.87246,0.8525,0.8529,61.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.8771,1.3712463,0.8771,-71.16904,0.878,-22.721613,0.39999999999997726,48.18572,24.354565,-38.051536560058594,-46.814472,0.8658,0.8662000000000001,62.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.8969,1.3712463,0.8771,-71.16904,0.878,-22.887938,0.40000000000009095,48.518368,24.021915,-38.051536560058594,-47.14712,0.8769,0.8773000000000001,63.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.9083,1.035553,0.9215000000000001,-71.38266,0.9225000000000001,-22.330988,0.39999999999997726,46.73308,25.685131,-38.051536560058594,-45.69753,0.8967,0.8971,64.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.9215000000000001,1.035553,0.9215000000000001,-71.38266,0.9225000000000001,-23.518122,0.40000000000009095,49.10735,23.310863,-38.051536560058594,-48.071796,0.9081,0.9085000000000001,65.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.9335,1.2796936,0.9453,-71.077484,0.9463,-23.478453,0.40000000000009095,49.516293,22.840885,-38.051536560058594,-48.2366,0.9213,0.9217000000000001,66.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.9453,1.2796936,0.9453,-71.077484,0.9463,-23.246521,0.39999999999997726,49.05243,23.304749,-38.051536560058594,-47.772736,0.9451,0.9455,67.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.9590000000000001,1.2796936,0.9453,-71.077484,0.9463,-23.589838,0.39999999999997726,49.739063,22.618114,-38.051536560058594,-48.45937,0.9451,0.9455,68.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.9740000000000001,1.249176,0.9862000000000001,-71.26059,0.9872000000000001,-22.977962,14.599999999999909,48.454277,24.055489,-38.051536560058594,-47.2051,0.9592,0.9738,69.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.9862000000000001,1.3102112,0.9972000000000001,-71.26059,0.9981000000000001,-22.906244,0.40000000000009095,48.43291,24.13789,-38.051536560058594,-47.1227,0.9738,0.9742000000000001,70.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.9972000000000001,1.3102112,0.9972000000000001,-71.26059,0.9981000000000001,-23.703514,0.39999999999997726,50.02745,22.54335,-38.051536560058594,-48.71724,0.9860000000000001,0.9864,71.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.0106,1.4627991,1.0227,-71.29111,1.0237,-23.830164,0.40000000000009095,50.585926,22.16798,-38.051536560058594,-49.123127,0.997,0.9974000000000001,72.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.0227,1.4627991,1.0227,-71.29111,1.0237,-23.830164,0.40000000000020464,50.585926,22.16798,-38.051536560058594,-49.123127,1.0104,1.0108000000000001,73.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.0374,1.4627991,1.0227,-71.29111,1.0237,-23.14886,0.40000000000009095,49.22332,23.530586,-38.051536560058594,-47.76052,1.0225,1.0229000000000001,74.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.0499,0.8524475,1.064,-71.13852,1.0649,-23.473112,0.40000000000009095,48.65112,23.339848,-38.051536560058594,-47.79867,1.0372000000000001,1.0376,75.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.064,0.8524475,1.064,-71.13852,1.0649,-23.618069,13.700000000000045,48.941032,23.049934,-38.051536560058594,-48.088585,1.0501,1.0638,76.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.0783,0.8524475,1.064,-71.13852,1.0649,-23.508966,0.3999999999998636,48.722828,23.268139,-38.051536560058594,-47.87038,1.0638,1.0642,77.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.0908,0.42520142,1.0783,-71.26059,1.0793000000000001,-23.788206,0.3999999999998636,48.426815,23.258976,-38.051536560058594,-48.001614,1.0781,1.0785,78.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.1057000000000001,0.8829651,1.1174,-71.29111,1.1184,-23.6463,15.0,49.05853,23.115543,-38.051536560058594,-48.175564,1.091,1.106,79.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.1174,0.8829651,1.1174,-71.29111,1.1184,-22.890991,0.3999999999998636,47.547913,24.62616,-38.051536560058594,-46.664948,1.1056000000000001,1.106,80.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.1314,0.8829651,1.1174,-71.29111,1.1184,-23.267881,13.599999999999909,48.301693,23.87238,-38.051536560058594,-47.418728,1.1176000000000001,1.1312,81.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.1449,0.51675415,1.1449,-71.35214,1.1459000000000001,-23.42657,0.40000000000009095,47.88665,23.982246,-38.051536560058594,-47.369896,1.1312,1.1316000000000002,82.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.1583,1.0660706,1.1709,-71.29111,1.1719000000000002,-23.108425,13.000000000000227,48.34899,24.008186,-38.051536560058594,-47.28292,1.1451,1.1581000000000001,83.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.1709,1.0660706,1.1709,-71.29111,1.1719000000000002,-23.069513,0.3999999999998636,48.271168,24.08601,-38.051536560058594,-47.205097,1.1581000000000001,1.1585,84.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.1821000000000002,1.4322815,1.1937,-71.29111,1.1947,-23.70352,0.40000000000009095,50.271603,22.451786,-38.051536560058594,-48.83932,1.1707,1.1711,85.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.1937,1.4322815,1.1937,-71.29111,1.1947,-23.63104,11.199999999999818,50.126644,22.596745,-38.051536560058594,-48.694363,1.1823000000000001,1.1935,86.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.2138,0.39468384,1.2284000000000002,-71.13852,1.2294,-23.547882,19.700000000000045,47.88513,23.648071,-38.051536560058594,-47.490448,1.1939,1.2136,87.0
2025_05_06_0021,14,14,180.0,88,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,1.2284000000000002,0.39468384,1.2284000000000002,-71.13852,1.2294,-22.302,0.40000000000009095,45.393368,26.139835,-38.051536560058594,-44.998684,1.2136,1.214,88.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.2514,1.7984924,0.2576,-71.65732,0.2585,-28.509277,5.699999999999989,60.61554,12.840271,-37.64508819580078,-58.817047,0.25170000000000003,0.2574,1.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.2576,1.7984924,0.2576,-71.65732,0.2585,-24.880733,0.39999999999997726,53.35845,20.097359,-37.64508819580078,-51.55996,0.2574,0.25780000000000003,2.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.26430000000000003,1.7984924,0.2576,-71.65732,0.2585,-13.718164,0.29999999999998295,31.033314,42.422497,-37.64508819580078,-29.234821,0.2513,0.2516,3.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.272,1.7984924,0.2576,-71.65732,0.2585,-13.718164,6.900000000000034,31.033314,42.422497,-37.64508819580078,-29.234821,0.2575,0.2644,4.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.2798,1.7069397,0.2876,-71.13852,0.2886,-11.97409,0.20000000000004547,27.362059,45.4834,-37.64508819580078,-25.655119,0.2642,0.2644,5.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.2876,1.7069397,0.2876,-71.13852,0.2886,-13.73114,0.2999999999999545,30.87616,41.9693,-37.64508819580078,-29.16922,0.27190000000000003,0.2722,6.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.2958,1.7069397,0.2876,-71.13852,0.2886,-13.73114,0.30000000000001137,30.87616,41.9693,-37.64508819580078,-29.16922,0.2796,0.27990000000000004,7.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.3034,1.7069397,0.2876,-71.13852,0.2886,-15.097559,0.2999999999999545,33.609,39.236458,-37.64508819580078,-31.90206,0.28750000000000003,0.2878,8.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.31170000000000003,1.3712463,0.3272,-70.98593,0.3282,-15.082291,0.30000000000001137,32.907074,39.450104,-37.64508819580078,-31.535828,0.2957,0.29600000000000004,9.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.31970000000000004,1.7984924,0.3352,-70.74179,0.3362,-16.083271,0.30000000000001137,35.763527,36.776756,-37.64508819580078,-33.965034,0.3033,0.30360000000000004,10.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.3272,1.7984924,0.3352,-70.74179,0.3362,-15.097555,0.30000000000001137,33.7921,38.748184,-37.64508819580078,-31.993605,0.3115,0.3118,11.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.3352,1.7984924,0.3352,-70.74179,0.3362,-15.157068,0.30000000000001137,33.91112,38.62916,-37.64508819580078,-32.11263,0.3196,0.3199,12.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.343,1.7984924,0.3352,-70.74179,0.3362,-15.157068,0.30000000000001137,33.91112,38.62916,-37.64508819580078,-32.11263,0.3271,0.3274,13.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.3519,1.7984924,0.3352,-70.74179,0.3362,-13.3771305,7.800000000000011,30.351246,42.189037,-37.64508819580078,-28.552753,0.3351,0.34290000000000004,14.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.3602,1.8595276,0.3765,-71.23007,0.3775,-14.317831,0.2999999999999545,32.354717,40.734882,-37.64508819580078,-30.49519,0.34290000000000004,0.3432,15.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.368,1.8595276,0.3765,-71.23007,0.3775,-14.317831,8.099999999999966,32.354717,40.734882,-37.64508819580078,-30.49519,0.35200000000000004,0.36010000000000003,16.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.3765,1.8595276,0.3765,-71.23007,0.3775,-14.423887,0.2999999999999545,32.566826,40.522774,-37.64508819580078,-30.7073,0.36010000000000003,0.3604,17.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.3846,1.8595276,0.3765,-71.23007,0.3775,-13.528957,0.3000000000000682,30.77697,42.31263,-37.64508819580078,-28.917442,0.3679,0.3682,18.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.3931,1.8595276,0.3765,-71.23007,0.3775,-12.144221,0.1999999999999318,28.007498,45.0821,-37.64508819580078,-26.14797,0.3764,0.3766,19.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.40130000000000005,1.7679749,0.40130000000000005,-70.955414,0.40230000000000005,-12.79196,0.20000000000004547,29.11987,43.60352,-37.64508819580078,-27.351894,0.3845,0.38470000000000004,20.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.40990000000000004,1.7679749,0.40130000000000005,-70.955414,0.40230000000000005,-12.793486,0.2999999999999545,29.122921,43.600468,-37.64508819580078,-27.354946,0.3929,0.3932,21.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.41800000000000004,1.7679749,0.40130000000000005,-70.955414,0.40230000000000005,-13.8806715,0.30000000000001137,31.297293,41.426094,-37.64508819580078,-29.529318,0.4012,0.4015,22.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.42700000000000005,1.615387,0.40990000000000004,-70.83334,0.4108,-12.293757,0.20000000000004547,27.818289,44.63044,-37.64508819580078,-26.202902,0.4098,0.41000000000000003,23.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.4359,1.5848694,0.4446,-70.86386,0.4456,-15.20895,0.30000000000001137,33.58764,38.86109,-37.64508819580078,-32.00277,0.4179,0.4182,24.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.4446,1.5848694,0.4446,-70.86386,0.4456,-14.220947,0.30000000000001137,31.611633,40.837097,-37.64508819580078,-30.026764,0.4268,0.42710000000000004,25.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.453,1.5848694,0.4446,-70.86386,0.4456,-14.771788,0.30000000000001137,32.713314,39.735416,-37.64508819580078,-31.128445,0.4358,0.43610000000000004,26.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.462,1.5848694,0.4446,-70.86386,0.4456,-14.1622,0.30000000000001137,31.494139,40.95459,-37.64508819580078,-29.90927,0.4445,0.44480000000000003,27.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.4707,1.5543518,0.4707,-70.955414,0.4717,-13.805903,0.30000000000001137,30.72051,41.789253,-37.64508819580078,-29.166159,0.4529,0.45320000000000005,28.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.4797,1.615387,0.49760000000000004,-70.9249,0.49860000000000004,-13.775386,0.2999999999999545,30.781546,41.758736,-37.64508819580078,-29.166159,0.46190000000000003,0.4622,29.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.48850000000000005,1.615387,0.49760000000000004,-70.9249,0.49860000000000004,-12.1419325,0.19999999999998863,27.514639,45.025642,-37.64508819580078,-25.899252,0.4706,0.4708,30.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.49760000000000004,1.615387,0.49760000000000004,-70.9249,0.49860000000000004,-13.042966,0.30000000000001137,29.316706,43.22358,-37.64508819580078,-27.701319,0.4796,0.47990000000000005,31.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.5074000000000001,1.615387,0.49760000000000004,-70.9249,0.49860000000000004,-12.006893,0.30000000000001137,27.24456,45.295723,-37.64508819580078,-25.629173,0.4883,0.48860000000000003,32.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.5174,1.615387,0.49760000000000004,-70.9249,0.49860000000000004,-12.158722,0.20000000000004547,27.548218,44.992065,-37.64508819580078,-25.93283,0.4975,0.49770000000000003,33.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.5267000000000001,1.5238342,0.5174,-70.77231,0.5184,-12.116755,0.3000000000000682,27.281178,45.014965,-37.64508819580078,-25.757343,0.5072,0.5075000000000001,34.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.5366000000000001,1.5238342,0.5174,-70.77231,0.5184,-13.296261,0.20000000000015916,29.64019,42.655952,-37.64508819580078,-28.116356,0.5173,0.5175000000000001,35.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.5468000000000001,1.3407288,0.5574,-70.955414,0.5584,-21.302542,9.599999999999909,45.28654,27.009602,-37.64508819580078,-43.945812,0.5269,0.5365,36.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.5574,1.3407288,0.5574,-70.955414,0.5584,-23.440306,0.39999999999997726,49.56207,22.734074,-37.64508819580078,-48.22134,0.5572,0.5576,37.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.5677,1.3407288,0.5574,-70.955414,0.5584,-24.201715,0.39999999999997726,51.08489,21.211254,-37.64508819580078,-49.74416,0.5572,0.5576,38.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.5781000000000001,1.4322815,0.5882000000000001,-70.74179,0.5892000000000001,-23.63943,0.40000000000009095,50.14342,22.030651,-37.64508819580078,-48.71114,0.5675,0.5679000000000001,39.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.5882000000000001,1.4322815,0.5882000000000001,-70.74179,0.5892000000000001,-23.589073,0.39999999999997726,50.04271,22.131363,-37.64508819580078,-48.610428,0.5779000000000001,0.5783,40.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.599,1.4322815,0.5882000000000001,-70.74179,0.5892000000000001,-23.313652,0.39999999999997726,49.491867,22.682205,-37.64508819580078,-48.059586,0.5880000000000001,0.5884,41.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.6085,1.249176,0.6085,-70.86386,0.6095,-22.526306,0.40000000000009095,47.550964,24.562073,-37.64508819580078,-46.30179,0.5988,0.5992000000000001,42.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.6186,1.249176,0.6085,-70.86386,0.6095,-14.830534,0.3000000000000682,32.159424,39.953613,-37.64508819580078,-30.910246,0.5988,0.5991000000000001,43.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.6281,1.249176,0.6085,-70.86386,0.6095,-14.558148,0.2999999999999545,31.614649,40.49839,-37.64508819580078,-30.365473,0.6084,0.6087,44.0
2025_05_06_0021,15,15,200.0,97,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0023_Steps_300.abf,0.6381,1.0660706,0.6186,-70.77231,0.6196,-13.285575,0.3000000000000682,28.70329,43.135086,-37.64508819580078,-27.63722,0.6185,0.6188,45.0
